Input.hotel_name,Input.hotel_address,Input.r-slot0,Input.r-slot1,Input.r-slot2,Input.r-slot3,Answer.response
Motif Seattle,"1415 5th Avenue, Seattle, WA 98101, USA",has_designer_toiletries,has_coffee_in_rooms,has_microwave_in_rooms,has_minifridge_in_rooms,"I think the Motif Seattle is an excellent hotel choice. It is located at 1415 5th Avenue in Seattle. The hotel features a deluxe kitchenette with a coffee maker, microwave and mini fridge. The hotel also offers a clean, modern bathroom with upscale designer toiletries."
Motif Seattle,"1415 5th Avenue, Seattle, WA 98101, USA",has_designer_toiletries,has_coffee_in_rooms,has_microwave_in_rooms,has_minifridge_in_rooms,"The Motif Seattle provides each guest with a charming array of designer toiletries and offers such immensely convenient amenities as in room microwaves, mini fridges and coffee makers."
Motif Seattle,"1415 5th Avenue, Seattle, WA 98101, USA",has_designer_toiletries,has_coffee_in_rooms,has_microwave_in_rooms,has_minifridge_in_rooms,"I think the Motif Seattle would be a good option for you. Not only does it provide the basic amenities for a long stay but also luxurious toiletries, in room coffee and a microwave/minifridge for when you're feeling like staying in for the night."
New York Marriott at The Brooklyn Bridge,"333 Adams Street, Brooklyn, NY 11201, United States",has_balcony_in_rooms,has_desk_in_rooms,has_coffee_in_rooms,has_kitchenette_in_rooms,I'd highly recommend the New York Marriott at The Brooklyn Bridge. It features in room balconies with great city views. Each room comes outfitted with a mahogany desk and a deluxe kitchenette featuring an up-scale coffee maker.
New York Marriott at The Brooklyn Bridge,"333 Adams Street, Brooklyn, NY 11201, United States",has_balcony_in_rooms,has_desk_in_rooms,has_coffee_in_rooms,has_kitchenette_in_rooms,"New York Marriott at The Brooklyn Bridge ensures its guests are entertained with in room balconies as well as a kitchenette, writing desk and coffee maker. You're never far from home with the comforts of a Marriott property."
New York Marriott at The Brooklyn Bridge,"333 Adams Street, Brooklyn, NY 11201, United States",has_balcony_in_rooms,has_desk_in_rooms,has_coffee_in_rooms,has_kitchenette_in_rooms,"New York Marriott at The Brooklyn Bridge is kind of fancy, all the rooms have balconies and kitchenettes. They each have nice desks and coffee makers too if you need them."
New York Marriott East Side,"525 Lexington Ave, New York, NY 10017, USA",has_desk_in_rooms,has_coffee_in_rooms,has_sofa_bed,has_terrace,"The New York Marriott East Side brings guests the generous comforts of home and each room features a sofa bed, terrace, writing desk and personal coffee maker."
New York Marriott East Side,"525 Lexington Ave, New York, NY 10017, USA",has_desk_in_rooms,has_coffee_in_rooms,has_sofa_bed,has_terrace,"The New York Marriott East Side has the basics: a desk to do work on or eat at, and a coffee maker with coffee. There is a pull-out sofa bed for extra space at night that gives more room in the morning, and the room has access to a terrace for fresh air."
New York Marriott East Side,"525 Lexington Ave, New York, NY 10017, USA",has_desk_in_rooms,has_coffee_in_rooms,has_sofa_bed,has_terrace,"The new York Marriott on the east side is a beautiful place to stay, there is a Terrance where you can enjoy morning coffee. They also have a convenient sofa bed for extra guests, and coffee you can make every morning."
Omni Berkshire Place,"21 East 52nd Street, New York, NY 10022, USA",has_en_suite_bathroom,has_desk_in_rooms,has_room_service,has_private_bathroom,The Omni Berkshire Place is not shy to introduce you to a world of luxury. Each room features an en suite and private bathroom as well as a writing desk and outstanding room service.
Omni Berkshire Place,"21 East 52nd Street, New York, NY 10022, USA",has_en_suite_bathroom,has_desk_in_rooms,has_room_service,has_private_bathroom,"Omni Berkshire Place is a perfect match for your vacation needs. Located at 21 East 52nd Street, its rooms come with a luxurious en suite private bathroom featuring top of the line appliance. Each room comes beautifully furnished with sleek and modern appliances, including a desk for all your computing needs."
Omni Berkshire Place,"21 East 52nd Street, New York, NY 10022, USA",has_en_suite_bathroom,has_desk_in_rooms,has_room_service,has_private_bathroom,"I think the Omni at Berkshire Place would be a perfect fit for you. You'll enjoy total privacy in your en suite bathroom, and each room also has a desk to use for your business needs. The hotel also offers room service for your convenience."
Omni Houston Hotel,"4 Riverway, Houston, TX 77056, USA",has_desk_in_rooms,has_bathroom_marble_in_rooms,has_coffee_in_rooms,has_sofa_bed,"The Omni Houston Hotel would fit your needs. The rooms all have a sofa bed and desk, as well as coffee, with marble bathrooms."
Omni Houston Hotel,"4 Riverway, Houston, TX 77056, USA",has_desk_in_rooms,has_bathroom_marble_in_rooms,has_coffee_in_rooms,has_sofa_bed,"Would you like the Omni Houston Hotel on Riverway?  There is a desk and a sofabed, along with coffee in the rooms.   And the floor in the bathroom is marble."
Omni Houston Hotel,"4 Riverway, Houston, TX 77056, USA",has_desk_in_rooms,has_bathroom_marble_in_rooms,has_coffee_in_rooms,has_sofa_bed,"The Omni Houston Hotel is replete with all marble bathrooms, sofa beds, writing desks and coffee makers in each room."
Omni La Mansin del Rio,"112 College Street, San Antonio, TX 78205, USA",has_balcony_in_rooms,has_bathroom_marble_in_rooms,has_rooms_upgraded,has_sofa_bed,"The Omni La Mansin del Rio would be an excellent choice. Its upgraded rooms feature Italian marble floors, attached balconies, and an imported leather sofa bed."
Omni La Mansin del Rio,"112 College Street, San Antonio, TX 78205, USA",has_balcony_in_rooms,has_bathroom_marble_in_rooms,has_rooms_upgraded,has_sofa_bed,"There is the Omni La Mansin del Rio on College Street in San Antonio. The rooms have a sofa bed, a balcony and marble in the bathroom. The rooms can be upgraded as well."
Omni La Mansin del Rio,"112 College Street, San Antonio, TX 78205, USA",has_balcony_in_rooms,has_bathroom_marble_in_rooms,has_rooms_upgraded,has_sofa_bed,You might like Omni La Mansin del Rio on College Street.  Its upgraded rooms include a sofa bed and marble bathroom floors.  The rooms also have balconies.
Omni William Penn Hotel,"530 William Penn Place, Pittsburgh, PA 15219, USA",has_coffee_in_rooms,has_room_service,has_rooms_upgraded,has_kitchenette_in_rooms,The Omni William Penn Hotel lives up to the Omni standard for excellence and their recently upgraded rooms feature a kitchenette with coffee maker as well as room service for those nights you need a little extra.
Omni William Penn Hotel,"530 William Penn Place, Pittsburgh, PA 15219, USA",has_coffee_in_rooms,has_room_service,has_rooms_upgraded,has_kitchenette_in_rooms,You could try the Omni William Penn Hotel. They offer room service and upgrades. Their rooms have coffee and a kitchenette.
Omni William Penn Hotel,"530 William Penn Place, Pittsburgh, PA 15219, USA",has_coffee_in_rooms,has_room_service,has_rooms_upgraded,has_kitchenette_in_rooms,"I suggest the Omni William Penn Hotel. The nicely renovated rooms feature kitchenettes and coffee, but you'll also have the choice of calling for room service if you get hungry."
Orlando Airport Marriott Lakeside,"7499 Augusta National Drive, Orlando, FL 32822, USA",has_coffee_in_rooms,has_desk_in_rooms,has_lake_views,has_rooms_upgraded,"I think the Orlando Airport Marriott Lakeside is going to be the perfect fit for you. Awesome hotel. I heard they recently fixed up the rooms to make them nicer, although on my stay, they were already great. I made myself coffee in the mornings, and sat down at the desk to send out a few emails. And the best part? The view - perfect view of the lake, blue waters and all."
Orlando Airport Marriott Lakeside,"7499 Augusta National Drive, Orlando, FL 32822, USA",has_coffee_in_rooms,has_desk_in_rooms,has_lake_views,has_rooms_upgraded,The Orlando Airport Marriott is more than a layover stay. It is a traveler's respite. You will find beautiful lake views from your upgraded room and a quiet writing desk from which to while away your thoughts. In the morning perhaps rise early and enjoy a cup of java from your own personal in room coffee maker and then think about staying more.
Orlando Airport Marriott Lakeside,"7499 Augusta National Drive, Orlando, FL 32822, USA",has_coffee_in_rooms,has_desk_in_rooms,has_lake_views,has_rooms_upgraded,Would you like to try Orlando Airport Marriot Lakesid on Augusta National Drive?  The rooms are upgraded to include beautiful lake views.  There is a desk and coffee available in rooms.
Orlando World Center Marriott,"8701 World Center Dr, Orlando, FL 32821, USA",has_desk_in_rooms,has_coffee_in_rooms,has_balcony_in_rooms,has_patio_in_rooms,Orlando World Center Marriott is s delight to stay in and provides guests with the joy of their own balcony and patio facilities as well as an in room coffee maker and writing desk.
Orlando World Center Marriott,"8701 World Center Dr, Orlando, FL 32821, USA",has_desk_in_rooms,has_coffee_in_rooms,has_balcony_in_rooms,has_patio_in_rooms,The Orlando World Center Marriott is really nice. All the rooms have a balcony and patio. They're also furnished with desks and coffee makers.
Orlando World Center Marriott,"8701 World Center Dr, Orlando, FL 32821, USA",has_desk_in_rooms,has_coffee_in_rooms,has_balcony_in_rooms,has_patio_in_rooms,"If you're going to be in Orlando, the Orlando World Center Marriott is your best bet. Couldn't ask for more from a hotel, when their rooms have good coffee and plenty of desk space. You could always head out onto the balcony too, just take in a bit of that sea breeze and soak up some Florida sun."
Outrigger Reef Waikiki Beach Resort,"2169 Kalia Road, Honolulu, HI 96815, USA",has_coffee_in_rooms,has_balcony_in_rooms,has_refrigerator_in_rooms,has_rooms_upgraded,"The Outrigger Reef Waikiki Beach Resort on Kalia Road is a good choice for you. The rooms have coffee, a refrigerator, and a balcony. They can also upgrade rooms for you."
Outrigger Reef Waikiki Beach Resort,"2169 Kalia Road, Honolulu, HI 96815, USA",has_coffee_in_rooms,has_balcony_in_rooms,has_refrigerator_in_rooms,has_rooms_upgraded,"Outrigger Reef Waikiki Beach Resort on Kalia Road has just been upgraded and has balconies.  There are refridgerators and coffee in the rooms, as well."
Outrigger Reef Waikiki Beach Resort,"2169 Kalia Road, Honolulu, HI 96815, USA",has_coffee_in_rooms,has_balcony_in_rooms,has_refrigerator_in_rooms,has_rooms_upgraded,I think that you will like the Outrigger Reef Resort at Waikiki Beach. This luxury resort features a balcony with exquisite views from every room. The Outrigger Reef Resort also offers deluxe kitchen suites with in room refrigerators and coffee makers.
Pacific Beach Hotel Waikiki,"2490 Kalakaua Ave, Honolulu, HI 96815, USA",has_balcony_in_rooms,has_coffee_in_rooms,has_minifridge_in_rooms,has_microwave_in_rooms,"I would recommend Pacific Beach Hotel Waikik,  it is a wonderful hotel.  You can enjoy the view of Hawaii from the balcony.  Each room conveniently has a minifridge, microwave and ready to brew coffee. You'll love it."
Pacific Beach Hotel Waikiki,"2490 Kalakaua Ave, Honolulu, HI 96815, USA",has_balcony_in_rooms,has_coffee_in_rooms,has_minifridge_in_rooms,has_microwave_in_rooms,"Please check out the Pacific Beach Hotel Waikiki. Each room comes with a balcony and gorgeous views! Its rooms also feature a fully equipped kitchen complete with coffee maker, mini-fridge and microwave."
Pacific Beach Hotel Waikiki,"2490 Kalakaua Ave, Honolulu, HI 96815, USA",has_balcony_in_rooms,has_coffee_in_rooms,has_minifridge_in_rooms,has_microwave_in_rooms,"One lovely option to consider is Pacific Beach Hotel Waikiki, on Kalakaua Avenue. The rooms have balconies so there must be some nice views. You also get a microwave and mini fridge in the room for your convenience."
Park Hyatt Chicago,"800 N Michigan Ave, Chicago, IL 60611, USA",has_desk_in_rooms,has_lake_views,has_rooms_upgraded,has_kitchenette_in_rooms,The Park Hyatt Chicago boasts amazing views of the lake and their recently upgraded rooms come equipped with a kitchenette and writing desk.
Park Hyatt Chicago,"800 N Michigan Ave, Chicago, IL 60611, USA",has_desk_in_rooms,has_lake_views,has_rooms_upgraded,has_kitchenette_in_rooms,"One very nice option would be the Park Hyatt Chicago, on Michigan Avenue. This hotel has wonderful lake views. And the rooms have recently been upgraded and feature a lovely kitchenette."
Park Hyatt Chicago,"800 N Michigan Ave, Chicago, IL 60611, USA",has_desk_in_rooms,has_lake_views,has_rooms_upgraded,has_kitchenette_in_rooms,"The Park Hyatt Chicago might be right for you. The rooms have a desk, a kitchenette and a view of a lake. You can also have your room upgraded."
Park Hyatt New York,"153 West 57th Street, New York, NY 10019, United States",has_freestanding_bathtub,has_balcony_in_rooms,has_coffee_in_rooms,has_refrigerator_in_rooms,"One good choice is the Park Hyatt New York on West 57th Street. The rooms have coffee, a refrigerator, a freestanding bathtub, and even a balcony."
