Input.hotel_name,Input.hotel_address,Input.p-slot0,Input.p-slot1,Input.p-slot2,Input.p-slot3,Input.p-slot4,Input.p-slot5,Answer.response
Hilton Chicago,"720 South Michigan Avenue, Chicago, IL 60605, USA",feels_elegant,has_business_center,has_bar_onsite,feels_upscale,feels_chic,has_meeting_rooms,"How does the Hilton Chicago sound? With a chic and elegant interior, this hotel has a bar for relaxing with drinks, as well as a business center to get work done. Conferences can be held in one of the Hilton's many meeting rooms."
Hilton Chicago O'Hare Airport,"10000 W O'Hare Ave, Chicago, IL 60666, USA",has_bar_onsite,feels_upscale,has_restaurant,has_meeting_rooms,has_swimming_pool_indoor,swanky_lodging,"I'd definitely recommend the Hilton Chicago O'Hare Airport. It's a very swanky and upscale restaurant, but it's affordable. It offers lots of amenities like a well-stocked bar, an indoor pool, and meeting rooms."
Hilton Chicago O'Hare Airport,"10000 W O'Hare Ave, Chicago, IL 60666, USA",has_bar_onsite,feels_upscale,has_restaurant,has_meeting_rooms,has_swimming_pool_indoor,swanky_lodging,"Check out the Hilton Chicago O'Hare Airport. With an upscale feel, the meeting rooms and swanky lodging should meet your needs. There's also a restaurant and bar onsite, as well as an indoor swimming pool."
Hilton Chicago O'Hare Airport,"10000 W O'Hare Ave, Chicago, IL 60666, USA",has_bar_onsite,feels_upscale,has_restaurant,has_meeting_rooms,has_swimming_pool_indoor,swanky_lodging,"The Hilton Chicago O'Hare Airport is a good choice. It's upscale and swanky, with an indoor pool and a restaurant. There is, of course, a a bar and meeting rooms."
Hilton Clearwater Beach Resort & Spa,"400 Mandalay Ave, Clearwater Beach, FL 33767, United States",has_bar_poolside,feels_contemporary,has_fitness_center,has_meeting_rooms,has_resort_fees,has_fishing,"The Hilton Clearwater Beach Resort & Spa is a good choice if you like swimming and fishing.  It's got a poolside bar and a fitness center.  The only drawback is the resort fees, but they're not that high."
Hilton Clearwater Beach Resort & Spa,"400 Mandalay Ave, Clearwater Beach, FL 33767, United States",has_bar_poolside,feels_contemporary,has_fitness_center,has_meeting_rooms,has_resort_fees,has_fishing,"A good choice is the Hilton Resort & Spa in Clearwater Beach. It has a poolside bar, a lake for fishing, a fitness center as well as contemporary meeting rooms."
Hilton Clearwater Beach Resort & Spa,"400 Mandalay Ave, Clearwater Beach, FL 33767, United States",has_bar_poolside,feels_contemporary,has_fitness_center,has_meeting_rooms,has_resort_fees,has_fishing,"One choice for the area is Hilton CLearwater beach Resort and Spa. It is a contemporary hotel with everything from a fitness center to meeting rooms. They also have a poolside bar, fitness cnter and fishing. They also have resort fees."
Hilton Fort Lauderdale Beach Resort,"505 N Fort Lauderdale Beach Blvd, Fort Lauderdale, FL 33304, USA",feels_contemporary,feels_chic,has_business_center,feels_modern,has_spa,has_fitness_center,An option to consider is the Hilton Fort Lauderdale Beach Resort. This contemporary resort has both a spa and fitness center available for your use. There is a business center available as well.
Hilton Fort Lauderdale Beach Resort,"505 N Fort Lauderdale Beach Blvd, Fort Lauderdale, FL 33304, USA",feels_contemporary,feels_chic,has_business_center,feels_modern,has_spa,has_fitness_center,"The modern contemporary Hilton Fort Lauderdale Beach Resort has a very chic feel to it. The amenities include a business center, a spa, and also a fitness center."
Hilton Fort Lauderdale Beach Resort,"505 N Fort Lauderdale Beach Blvd, Fort Lauderdale, FL 33304, USA",feels_contemporary,feels_chic,has_business_center,feels_modern,has_spa,has_fitness_center,The Hilton Fort Lauderdale Beach Resort I really like because they've got that chic and modern beach feel in the place. They have regular amenities like a business center and fitness center but things like the spa and the contemporary vibe really make it a little more special and upscale I think.
Hilton Garden Inn Denver Downtown,"1400 Welton St, Denver, CO 80202, United States",feels_modern,feels_contemporary,has_business_center,feels_upscale,has_restaurant,has_convention_center,"A nice choice is the Hilton Garden Inn in Downtown Denver. It's modern, upscale, and contemporary, with a convention center, a business center, and a restaurant onsite."
Hilton Garden Inn Denver Downtown,"1400 Welton St, Denver, CO 80202, United States",feels_modern,feels_contemporary,has_business_center,feels_upscale,has_restaurant,has_convention_center,"The Hilton Garden is a modern property with a modern feel that provides its guests with an upscale atmosphere that is also a practical stone's throw from the city's convention center, restaurants to relax in and a business center to rival none."
Hilton Garden Inn Denver Downtown,"1400 Welton St, Denver, CO 80202, United States",feels_modern,feels_contemporary,has_business_center,feels_upscale,has_restaurant,has_convention_center,I love the Hilton Garden Inn Denver Downtown. It's a very modern and contemporary hotel. It has a very upscale and highly rated restaurant on its main level and also has other amenities like a convention center and a business center.
Hilton Garden Inn Gatlinburg,"635 River Rd, Gatlinburg, TN 37738, USA",feels_chic,has_business_center,feels_upscale,has_restaurant,has_wi_fi_free,has_swimming_pool_saltwater,"There's the Hilton Garden Inn in Gatlinburg. It's an upscale and modern place with a business center and free wifi. It also has an in-house restaurant. And if you're feeling like a swim, they have a saltwater swimming pool."
Hilton Garden Inn Gatlinburg,"635 River Rd, Gatlinburg, TN 37738, USA",feels_chic,has_business_center,feels_upscale,has_restaurant,has_wi_fi_free,has_swimming_pool_saltwater,"The Hilton Garden Inn Gatlinburg is an very chic upscale hotel with free wifi, a resturant, and a swimming pool. It even has a business center."
Hilton Garden Inn Gatlinburg,"635 River Rd, Gatlinburg, TN 37738, USA",feels_chic,has_business_center,feels_upscale,has_restaurant,has_wi_fi_free,has_swimming_pool_saltwater,"Hilton Garden Inn Gatlinburg is located in Gatlinburg, TN with a chic upscale feel to it. You'll feel right at home with the free wifi and the on site restaurant, as well as the saltwater swimming pool and business center."
Hilton Garden Inn Nashville Vanderbilt,"1715 Broadway, Nashville, TN 37203, USA",feels_contemporary,has_ballroom,feels_modern,feels_upscale,has_business_center,feels_casual,A good choice is the the Hilton Garden Inn Nashville Vanderbilt. This upscale yet casual facility offers a ballroom for guests. Also be sure to take advantage of the business center during your stay.
Hilton Garden Inn Nashville Vanderbilt,"1715 Broadway, Nashville, TN 37203, USA",feels_contemporary,has_ballroom,feels_modern,feels_upscale,has_business_center,feels_casual,"Modern and contemporary feeling, Hilton Garden Inn Nashville Vanderbilt is also quite casual despite being upscale. Some of the features amenities include a ballroom and a business center."
Hilton Garden Inn Nashville Vanderbilt,"1715 Broadway, Nashville, TN 37203, USA",feels_contemporary,has_ballroom,feels_modern,feels_upscale,has_business_center,feels_casual,"The Hilton Garden Inn Nashville Vanderbilt is an upscale, modern hotel that still feels casual. A ballroom and business center are available."
Hilton Garden Inn New York/Times Square Central,"136 W 42nd St, New York, NY 10036, USA",feels_contemporary,feels_casual,feels_no_frills,feels_lively,has_restaurant,has_wi_fi_free,"An awesome choice would be Hilton Garden Inn New York located in Times Square Central. It's decorated in a contemporary style, in a lively area. They also offer free WiFi for your internet needs."
Hilton Garden Inn New York/Times Square Central,"136 W 42nd St, New York, NY 10036, USA",feels_contemporary,feels_casual,feels_no_frills,feels_lively,has_restaurant,has_wi_fi_free,"Hilton Garden Inn New York/Times Square Central is a casual yet contemporary no frills hotel located in Times Square moments away from Broadway theaters. Radio City Music Hall, Penn Station, and Madison Square Garden are just some of the amazing attractions within walking distance as well as being just steps away from the New Years Eve Ball drop. If night life is your thing, there is a fantastic hopping nightlife here."
Hilton Garden Inn New York/Times Square Central,"136 W 42nd St, New York, NY 10036, USA",feels_contemporary,feels_casual,feels_no_frills,feels_lively,has_restaurant,has_wi_fi_free,"The  Hilton Garden Inn New York is a casual and no frills approach to staying in the Big Apple. With such convenient amenities as an in house restaurant and free wifi, you will find everything you need to enjoy your stay in a lively and entertaining atmosphere."
Hilton Grand Vacations on the Boulevard,"2650 South Las Vegas Boulevard, Las Vegas, NV 89109, USA",has_bar_onsite,feels_modern,has_business_center,has_bar_poolside,feels_contemporary,feels_casual,A good choice is the Hilton Grand Vacations on the Boulevard in Vegas. It is casual and modern with a poolside bar and a contemporary business center.
Hilton Grand Vacations on the Boulevard,"2650 South Las Vegas Boulevard, Las Vegas, NV 89109, USA",has_bar_onsite,feels_modern,has_business_center,has_bar_poolside,feels_contemporary,feels_casual,"A really nice choice is the contemporary and modern Hilton Grand Vacations on the Boulevard. It hosts a casual poolside bar as well as a more luxurious rooftop bar, as well as a fully equipped business center."
Hilton Grand Vacations on the Boulevard,"2650 South Las Vegas Boulevard, Las Vegas, NV 89109, USA",has_bar_onsite,feels_modern,has_business_center,has_bar_poolside,feels_contemporary,feels_casual,"I think I've found a really good choice, the Hilton Grand Vacations on the Boulevard. It's located on 2650 South Las Vegas Boulevard and has an onsite bar and a poolside bar. It also has a business center. This is a very contemporary and causal site."
Hilton Indianapolis Hotel & Suites,"120 West Market Street, Indianapolis, IN 46204, USA",has_bar_onsite,feels_contemporary,has_business_center,feels_upscale,feels_elegant,feels_chic,"A good choice is Hilton Indianapolis Hotel & Suites. It feels contemporary, upscale, chic, and elegant. It has a bar onsite as well as a business center."
Hilton Indianapolis Hotel & Suites,"120 West Market Street, Indianapolis, IN 46204, USA",has_bar_onsite,feels_contemporary,has_business_center,feels_upscale,feels_elegant,feels_chic,"The Hilton Indianapolis Hotel & Suites sounds really cool. It's got a contemporary but elegant aesthetic, kind up ""upscale chic"" and professional. It even has a business center if you need to get work done, and an onsite bar if you need a drink before getting your work done. Or after. Your choice, of course."
Hilton Indianapolis Hotel & Suites,"120 West Market Street, Indianapolis, IN 46204, USA",has_bar_onsite,feels_contemporary,has_business_center,feels_upscale,feels_elegant,feels_chic,A nice option is the Hilton Indianapolis Hotel & Suites. The Hilton has an elegant atmosphere and offers an onsite bar as well as a business center.
Hilton Los Angeles Airport,"5711 West Century Boulevard, Los Angeles, CA 90045, USA",feels_modern,has_airport_shuttle,feels_contemporary,has_business_center,has_meeting_rooms,has_free_breakfast,"I would suggest the Hilton Los Angeles Airport. It has a very modern and contemporary vibe with plenty of nice amenities. Some of those amenities include an airport shuttle, a business center, meeting rooms, and free breakfast."
Hilton Los Angeles Airport,"5711 West Century Boulevard, Los Angeles, CA 90045, USA",feels_modern,has_airport_shuttle,feels_contemporary,has_business_center,has_meeting_rooms,has_free_breakfast,"There's the Hilton Los Angeles Airport which is modern and contemporary. Airport shuttle service is provided, along with a business center with meeting rooms. They also offer free breakfast."
Hilton Los Angeles Airport,"5711 West Century Boulevard, Los Angeles, CA 90045, USA",feels_modern,has_airport_shuttle,feels_contemporary,has_business_center,has_meeting_rooms,has_free_breakfast,"The Hilton Los Angeles Airport is an excellent option. This modern hotel provides guests many amenities, including a convenient airport shuttle and a business center with state of the art technology and meeting rooms. It offers contemporary and spacious rooms, free breakfast daily, and a host of other perks."
