Phrase,Intent
Could you suggest a not very costly option?,INFORM
Could you suggest a not very costly option?,REQUEST_ALTS
That would work great.,SELECT
"Yes, please make a reservation for me.",AFFIRM
Please make it at 10:45 in the morning on the 4th of this month.,INFORM
"Yes, that would be great. What's their address? And do they have live music?",AFFIRM
"Yes, that would be great. What's their address? And do they have live music?",REQUEST
"Yes, that would be great.",AFFIRM
Thanks so much! That's all for now.,THANK_YOU
Thanks so much! That's all for now.,GOODBYE
I am looking for a restaurant.,INFORM
I am looking for asian food in SFO.,INFORM
What other restaurants are there? I want to buy a drink.,INFORM
What other restaurants are there? I want to buy a drink.,REQUEST_ALTS
Do they have live music? Where are they located?,REQUEST
What other restaurants are there?,REQUEST_ALTS
I want to make a reservation there.,INFORM
I want to make a reservation there.,SELECT
I want the reservation at half past 7 in the evening.,INFORM
"No, I actually want to go on March 14th.",INFORM
"No, I actually want to go on March 14th.",NEGATE
"Actually, we are going as a group of three.",INFORM
"Actually, we are going as a group of three.",NEGATE
That is correct.,AFFIRM
I am looking for a place to grab a bite to eat.,INFORM
I'm looking for Mediterranean in Redwood City.,INFORM
Do they have alcoholic drinks?,REQUEST
"Ok, I will go with that restaurant.",SELECT
"Yes, can you please make a reservation for 17:30?",INFORM
"Yes, can you please make a reservation for 17:30?",AFFIRM
Thank you for helping me.,THANK_YOU
Thank you for helping me.,GOODBYE
I am wondering if you find me a good dining to have my food.,INFORM
I would love to have some kind of American food. Fairfield would be suitable to me.,INFORM
Do they have bar? I would prefer one which serves alcohol too. Please can you find me some restaurant offering alcohol in addition to serving American food.,INFORM
Do they have bar? I would prefer one which serves alcohol too. Please can you find me some restaurant offering alcohol in addition to serving American food.,REQUEST_ALTS
"Might be.... If you don't mind, still do you have suggestions for any other restaurant?",REQUEST_ALTS
Is it a costlier restaurant or a cheaper one? What's their prices? What's the street address of the restaurant?,REQUEST
Awesome... I would like to have my food there. Please can I make a reservation for the table at the restaurant?,INFORM
Awesome... I would like to have my food there. Please can I make a reservation for the table at the restaurant?,SELECT
Please reserve in the morning at 11:15 am.,INFORM
"Nope, please book it on 13th of this month.",INFORM
"Nope, please book it on 13th of this month.",NEGATE
Yup! That's works. Do you have phone number to reach out?,AFFIRM
Yup! That's works. Do you have phone number to reach out?,REQUEST
I am looking for somewhere to eat.,INFORM
I want a economical place that serves alcohol in Oakland.,INFORM
Gastrobar food will be perfect.,INFORM
"Do you know if they have live music? If so, where?",REQUEST
"Ok, that works for me!",SELECT
Sure! I want to make a reservation for the 11th of March.,INFORM
Sure! I want to make a reservation for the 11th of March.,AFFIRM
"Make it for 6 o""clock in the evening, for two people.",INFORM
"Great, works for me! What is their number?",AFFIRM
"Great, works for me! What is their number?",REQUEST
"Thanks so much, that's all I needed!",THANK_YOU
"Thanks so much, that's all I needed!",GOODBYE
I would like to find a restaurant in Oakland,INFORM
Fish would be great,INFORM
Can you tell me if the prices are inexpensive?,REQUEST
And is alcohol available there? May I also have their phone number?,REQUEST
"Excellent, that's perfect.",SELECT
Yes please. I would like to reserve a table.,AFFIRM
I would like it for 6:15 pm,INFORM
"Yes, that sounds great. Can you tell me if there is live music at the venue?",AFFIRM
"Yes, that sounds great. Can you tell me if there is live music at the venue?",REQUEST
I would like to attempt a reservation for evening 5:30.,INFORM
"Sure, that's perfect. May I also have the exact address for the venue?",AFFIRM
"Sure, that's perfect. May I also have the exact address for the venue?",REQUEST
"Great, thanks for your help.",THANK_YOU
"No, all set. Thanks again",THANK_YOU
"No, all set. Thanks again",NEGATE
Can you find me a restaurant?,INFORM
Look in Santa Clara. Any Southern restaurants?,INFORM
Oh I've been meaning to try that,SELECT
"Yes, book it",AFFIRM
Do they have room for two at 18:45?,INFORM
No. Let's try 11:30 am on the 8th instead,INFORM
No. Let's try 11:30 am on the 8th instead,NEGATE
Yes that's right. Where are they? Any chance they have live music?,AFFIRM
Yes that's right. Where are they? Any chance they have live music?,REQUEST
Nope not now,THANK_YOU
Nope not now,NEGATE
I am looking for a place to eat.,INFORM
I want in Burlingame.,INFORM
Some Barbecue will be prefect.,INFORM
Do they serve liquor? How pricey are they?,REQUEST
Yes that sounds good. Make a reservation for me.,INFORM
Yes that sounds good. Make a reservation for me.,SELECT
Make it at 1:15 pm,INFORM
Do they have live music? What is the contact number?,AFFIRM
Do they have live music? What is the contact number?,REQUEST
No. That doesn't work for me,NEGATE
No. Thanks a lot,THANK_YOU
No. Thanks a lot,NEGATE
Italian food in Pleasanton.,INFORM
Anything else?,REQUEST_ALTS
What's the address and contact number?,REQUEST
Any other suggestions? Something affordable?,INFORM
Any other suggestions? Something affordable?,REQUEST_ALTS
"Yes, please, on 10th of this month.",INFORM
"Yes, please, on 10th of this month.",AFFIRM
Afternoon 1:15.,INFORM
Sounds good. What's the address?,AFFIRM
Sounds good. What's the address?,REQUEST
I'm looking for a place to eat,INFORM
I'd like some Taiwanese food in SFO,INFORM
"Can you suggest some more restaurants, I no preference on price.",INFORM
"Can you suggest some more restaurants, I no preference on price.",REQUEST_ALTS
Does that restaurant server liquor?,REQUEST
May I have their contact number and address?,REQUEST
Can you suggest other restaurants?,REQUEST_ALTS
That one would be great!,SELECT
I'd like a reservation for three people at Half past 1 in the afternoon.,INFORM
Yeah that sounds great.,AFFIRM
"No, thats all thanks.",THANK_YOU
"No, thats all thanks.",NEGATE
I'd like to find a place to eat in Oakland.,INFORM
I would love to eat some African food.,INFORM
Could you give another suggestion? I would love a place with live music.,INFORM
Could you give another suggestion? I would love a place with live music.,REQUEST_ALTS
Where are they located? And do they serve liquor?,REQUEST
That works for me. I'd like to make a reservation on the 12th.,INFORM
That works for me. I'd like to make a reservation on the 12th.,SELECT
Please schedule it at 11:15 in the morning.,INFORM
"I want to try booking again, but this time on the 3rd of this month.",INFORM
"Never mind, make it for 12:30.",INFORM
"Never mind, make it for 12:30.",NEGATE
"Yup, that would be great. Are the prices above average?",AFFIRM
"Yup, that would be great. Are the prices above average?",REQUEST
Thanks so much. That'll be all for today.,THANK_YOU
Thanks so much. That'll be all for today.,GOODBYE
"I need somewhere to have dinner, can you find me a reasonably priced place to eat?",INFORM
I want something to-go.,INFORM
"I'm in Walnut Creek at the moment, please search there.",INFORM
Do they have live music? Where can I find them?,REQUEST
"Okay, that sounds great.",SELECT
"Yes thanks, please do it.",AFFIRM
"6 o""clock in the evening thanks.",INFORM
"Yes that's perfect, thanks.",AFFIRM
Thanks a lot homie.,THANK_YOU
"No, nothing at all.",THANK_YOU
"No, nothing at all.",NEGATE
I want something not very costly priced,INFORM
I need it in San Mateo,INFORM
A Diner kind of food will be good,INFORM
what is the address?,REQUEST
Yes that is good and I want a reservation at a restaurant,INFORM
Yes that is good and I want a reservation at a restaurant,SELECT
I want it at 5:45 in the evening,INFORM
yes that is good,AFFIRM
No that is all,NEGATE
No that is all,GOODBYE
I would like to go to a restaurant.,INFORM
"I want some Indian food, preferable curry. Is there any place in Newark.",INFORM
That would be fine. I would like you a reservation.,INFORM
That would be fine. I would like you a reservation.,SELECT
I prefer 7:30 in the evening.,INFORM
That sounds like a good plan.,AFFIRM
Great. You have been helpful. I do not need anything else.,THANK_YOU
Great. You have been helpful. I do not need anything else.,GOODBYE
Somewhere to eat in San Bruno. Some Latin American food is what I'm looking for.,INFORM
Any other suggestions? Specifically places that serve alcohol.,INFORM
Any other suggestions? Specifically places that serve alcohol.,REQUEST_ALTS
That's good.,SELECT
Yes I would. Next Friday for six people.,INFORM
Yes I would. Next Friday for six people.,AFFIRM
I want it on the 9th at 5:30 in the evening.,INFORM
Change the time to 6:30 in the evening.,INFORM
Change the time to 6:30 in the evening.,NEGATE
Yes that's right. Is the restaurant low priced with live music?,AFFIRM
Yes that's right. Is the restaurant low priced with live music?,REQUEST
I want to make a reservation for 2 people.,INFORM
Yes that's good.,AFFIRM
I am looking for a not very costly place to get a bite to eat and an alcoholic drink.,INFORM
Thai food would be great.,INFORM
I want Oriental food in Berkeley.,INFORM
I would like a reservation for 1.,INFORM
I would like a reservation for 1.,SELECT
I want a reservation on the 13th at 12:30.,INFORM
Will there be live music?,REQUEST
What's the number and address?,REQUEST
Thanks! I appreciate at it!,THANK_YOU
"No thanks, I'm good.",THANK_YOU
"No thanks, I'm good.",NEGATE
"Hey, can you help me find a place to eat?",INFORM
I want to eat in SF.,INFORM
I'm feeling some Szcheuan.,INFORM
Sounds good. What's their number and address?,REQUEST
"That's great, thanks.",SELECT
"Yes, please. On the 1st of this month.",INFORM
"Yes, please. On the 1st of this month.",AFFIRM
For around 11:45.,INFORM
Yes that's good. Are they expensive? Is there live music?,AFFIRM
Yes that's good. Are they expensive? Is there live music?,REQUEST
"Yes, that's good.",AFFIRM
Thanks a lot. That's everything.,THANK_YOU
Thanks a lot. That's everything.,GOODBYE
"I need somewhere to get a bite to eat, can you hook me up?",INFORM
"I want some ramen, I'm really craving it. Can you find me an afforadable place in Morgan Hill?",INFORM
"Nah, I'd rather somewhere else. Do you have another one?",REQUEST_ALTS
"Yeah, that'll be good for me.",SELECT
"Yes, please book a table for two.",INFORM
"Yes, please book a table for two.",AFFIRM
I'd like the table for afternoon 12:30 thanks.,INFORM
"No actually, I want it for three people on the 12th instead.",INFORM
"No actually, I want it for three people on the 12th instead.",NEGATE
Yeah that's perfect. Do they serve alcohol? Do they have live music?,AFFIRM
Yeah that's perfect. Do they serve alcohol? Do they have live music?,REQUEST
i want to eat at a place in mountain view preferably one that serves alcohol.,INFORM
"something cafe like, i want some reasonably priced food.",INFORM
"yes that works, place reservation next wednesday",INFORM
"yes that works, place reservation next wednesday",SELECT
1 pm,INFORM
no make it 19:00 on march 9th,INFORM
no make it 19:00 on march 9th,NEGATE
yes that works for me. is there live music? what is their number?,AFFIRM
yes that works for me. is there live music? what is their number?,REQUEST
"thank you, that will be it.",THANK_YOU
"thank you, that will be it.",GOODBYE
I'm looking for a restaurant to go to. I'd prefer a place that specializes in fish.,INFORM
